Report Date,Market,BenchName,Currency,TimeZone,Resolution
12/10/2016,EEX,EEX,EUR,Central Europe Standard Time,Hour
,,DE/ATBase,DE/ATPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
13/03/2017,5,32.46155716,
13/03/2017,6,32.45534823,
13/03/2017,7,32.44914775,
13/03/2017,8,32.4429557,
13/03/2017,9,32.4367721,42.27502351
13/03/2017,10,32.43059694,42.26560141
13/03/2017,11,32.42443024,42.25617602
13/03/2017,12,32.418272,42.24674732
13/03/2017,13,32.41212222,42.23731532
13/03/2017,14,32.4059809,42.22788001
13/03/2017,15,32.39984806,42.21844139
13/03/2017,16,32.3937237,42.20899947
13/03/2017,17,32.38760781,42.19955423
13/03/2017,18,32.38150042,42.19010568
13/03/2017,19,32.37540151,42.18065382
13/03/2017,20,32.3693111,42.17119864
13/03/2017,21,32.36322919,
13/03/2017,22,32.35715578,
13/03/2017,23,32.35109088,
13/03/2017,24,32.34503449,
14/03/2017,1,32.33898663,
14/03/2017,2,32.33294728,
14/03/2017,3,32.32691647,
14/03/2017,4,32.32089418,
14/03/2017,5,32.31488043,
14/03/2017,6,32.30887523,
14/03/2017,7,32.30287857,
14/03/2017,8,32.29689046,
14/03/2017,9,32.29091091,42.04797872
14/03/2017,10,32.28493991,42.03847693
14/03/2017,11,32.27897748,42.02897179
14/03/2017,12,32.27302362,42.0194633
14/03/2017,13,32.26707834,42.00995147
14/03/2017,14,32.26114163,42.00043629
14/03/2017,15,32.25521351,41.99091776
14/03/2017,16,32.24929397,41.98139587
14/03/2017,17,32.24338303,41.97187064
14/03/2017,18,32.23748069,41.96234204
14/03/2017,19,32.23158694,41.95281009
14/03/2017,20,32.22570181,41.94327478
14/03/2017,21,32.21982528,
14/03/2017,22,32.21395737,
14/03/2017,23,32.20809808,
14/03/2017,24,32.20224742,
15/03/2017,1,32.19640538,
15/03/2017,2,32.19057199,
15/03/2017,3,32.18474723,
15/03/2017,4,32.17893111,
15/03/2017,5,32.17312364,
15/03/2017,6,32.16732483,
15/03/2017,7,32.16153467,
15/03/2017,8,32.15575318,
15/03/2017,9,32.14998036,41.81900915
15/03/2017,10,32.1442162,41.80942661
15/03/2017,11,32.13846073,41.79984068
15/03/2017,12,32.13271393,41.79025137
15/03/2017,13,32.12697582,41.78065866
15/03/2017,14,32.1212464,41.77106256
15/03/2017,15,32.11552568,41.76146306
15/03/2017,16,32.10981366,41.75186017
15/03/2017,17,32.10411034,41.74225388
15/03/2017,18,32.09841573,41.7326442
15/03/2017,19,32.09272984,41.72303111
15/03/2017,20,32.08705266,41.71341461
15/03/2017,21,32.08138421,
15/03/2017,22,32.07572449,
15/03/2017,23,32.0700735,
15/03/2017,24,32.06443124,
16/03/2017,1,32.05879773,
16/03/2017,2,32.05317297,
16/03/2017,3,32.04755696,
16/03/2017,4,32.04194971,
16/03/2017,5,32.03635121,
16/03/2017,6,32.03076148,
16/03/2017,7,32.02518053,
16/03/2017,8,32.01960835,
16/03/2017,9,32.01404494,41.58808962
16/03/2017,10,32.00849033,41.57842528
16/03/2017,11,32.0029445,41.56875752
16/03/2017,12,31.99740747,41.55908631
16/03/2017,13,31.99187923,41.54941168
16/03/2017,14,31.9863598,41.5397336
16/03/2017,15,31.98084918,41.53005209
16/03/2017,16,31.97534737,41.52036714
16/03/2017,17,31.96985438,41.51067875
16/03/2017,18,31.96437021,41.50098691
16/03/2017,19,31.95889487,41.49129162
16/03/2017,20,31.95342836,41.48159289
16/03/2017,21,31.94797068,
16/03/2017,22,31.94252185,
16/03/2017,23,31.93708186,
16/03/2017,24,31.93165073,
17/03/2017,1,31.92622845,
17/03/2017,2,31.92081503,
17/03/2017,3,31.91541048,
17/03/2017,4,31.91001479,
17/03/2017,5,31.90462798,
17/03/2017,6,31.89925005,
17/03/2017,7,31.893881,
17/03/2017,8,31.88852085,
17/03/2017,9,31.88316958,41.35519479
17/03/2017,10,31.87782721,41.3454476
17/03/2017,11,31.87249375,41.33569693
17/03/2017,12,31.8671692,41.32594278
17/03/2017,13,31.86185355,41.31618516
17/03/2017,14,31.85654683,41.30642405
17/03/2017,15,31.85124902,41.29665946
17/03/2017,16,31.84596014,41.28689139
17/03/2017,17,31.8406802,41.27711983
17/03/2017,18,31.83540919,41.26734478
17/03/2017,19,31.83014712,41.25756624
17/03/2017,20,31.82489399,41.24778421
17/03/2017,21,31.81964982,
17/03/2017,22,31.8144146,
17/03/2017,23,31.80918834,
17/03/2017,24,31.80397105,
18/03/2017,1,31.79876273,
18/03/2017,2,31.79356338,
18/03/2017,3,31.78837301,
18/03/2017,4,31.78319162,
18/03/2017,5,31.77801922,
18/03/2017,6,31.77285581,
18/03/2017,7,31.76770141,
18/03/2017,8,31.762556,
18/03/2017,9,31.7574196,
18/03/2017,10,31.75229222,
18/03/2017,11,31.74717385,
18/03/2017,12,31.74206451,
18/03/2017,13,31.73696419,
18/03/2017,14,31.7318729,
18/03/2017,15,31.72679065,
18/03/2017,16,31.72171744,
18/03/2017,17,31.71665327,
18/03/2017,18,31.71159816,
18/03/2017,19,31.7065521,
18/03/2017,20,31.7015151,
18/03/2017,21,31.69648717,
18/03/2017,22,31.6914683,
18/03/2017,23,31.68645851,
18/03/2017,24,31.6814578,
19/03/2017,1,31.67646618,
19/03/2017,2,31.67148364,
19/03/2017,3,31.66651019,
19/03/2017,4,31.66154585,
19/03/2017,5,31.65659061,
19/03/2017,6,31.65164447,
19/03/2017,7,31.64670745,
19/03/2017,8,31.64177955,
19/03/2017,9,31.63686076,
19/03/2017,10,31.63195111,
19/03/2017,11,31.62705059,
19/03/2017,12,31.6221592,
19/03/2017,13,31.61727696,
19/03/2017,14,31.61240386,
19/03/2017,15,31.60753992,
19/03/2017,16,31.60268513,
19/03/2017,17,31.5978395,
19/03/2017,18,31.59300303,
19/03/2017,19,31.58817574,
19/03/2017,20,31.58335762,
19/03/2017,21,31.57854868,
19/03/2017,22,31.57374893,
19/03/2017,23,31.56895837,
19/03/2017,24,31.564177,
20/03/2017,1,31.55940483,
20/03/2017,2,31.55464187,
20/03/2017,3,31.54988811,
20/03/2017,4,31.54514357,
20/03/2017,5,31.54040824,
20/03/2017,6,31.53568214,
20/03/2017,7,31.53096527,
20/03/2017,8,31.52625763,
20/03/2017,9,31.52155923,40.64440266
20/03/2017,10,31.51687008,40.63440047
20/03/2017,11,31.51219017,40.62439467
20/03/2017,12,31.50751951,40.61438526
20/03/2017,13,31.50285811,40.60437224
20/03/2017,14,31.49820597,40.5943556
20/03/2017,15,31.4935631,40.58433534
20/03/2017,16,31.4889295,40.57431146
20/03/2017,17,31.48430518,40.56428397
20/03/2017,18,31.47969014,40.55425285
20/03/2017,19,31.47508438,40.5442181
20/03/2017,20,31.47048792,40.53417973
20/03/2017,21,31.46590075,
20/03/2017,22,31.46132289,
20/03/2017,23,31.45675433,
20/03/2017,24,31.45219508,
21/03/2017,1,31.44764514,
21/03/2017,2,31.44310453,
21/03/2017,3,31.43857324,
21/03/2017,4,31.43405128,
21/03/2017,5,31.42953866,
21/03/2017,6,31.42503537,
21/03/2017,7,31.42054143,
21/03/2017,8,31.41605684,
21/03/2017,9,31.4115816,40.40334995
21/03/2017,10,31.40711573,40.3932606
21/03/2017,11,31.40265921,40.3831676
21/03/2017,12,31.39821207,40.37307093
21/03/2017,13,31.3937743,40.36297061
21/03/2017,14,31.38934591,40.35286663
21/03/2017,15,31.3849269,40.34275898
21/03/2017,16,31.38051728,40.33264767
21/03/2017,17,31.37611705,40.32253269
21/03/2017,18,31.37172623,40.31241405
21/03/2017,19,31.3673448,40.30229173
21/03/2017,20,31.36297278,40.29216574
21/03/2017,21,31.35861018,
21/03/2017,22,31.35425699,
21/03/2017,23,31.34991322,
21/03/2017,24,31.34557889,
22/03/2017,1,31.34125398,
22/03/2017,2,31.33693851,
22/03/2017,3,31.33263249,
22/03/2017,4,31.32833591,
22/03/2017,5,31.32404878,
22/03/2017,6,31.31977111,
22/03/2017,7,31.3155029,
22/03/2017,8,31.31124416,
22/03/2017,9,31.30699489,40.16019279
22/03/2017,10,31.30275509,40.15001519
22/03/2017,11,31.29852478,40.13983388
22/03/2017,12,31.29430395,40.12964887
22/03/2017,13,31.29009261,40.11946016
22/03/2017,14,31.28589077,40.10926773
22/03/2017,15,31.28169843,40.0990716
22/03/2017,16,31.27751559,40.08887176
22/03/2017,17,31.27334227,40.07866821
22/03/2017,18,31.26917846,40.06846094
22/03/2017,19,31.26502417,40.05824995
22/03/2017,20,31.26087941,40.04803525
22/03/2017,21,31.25674417,
22/03/2017,22,31.25261847,
22/03/2017,23,31.24850232,
22/03/2017,24,31.2443957,
23/03/2017,1,31.24029864,
23/03/2017,2,31.23621113,
23/03/2017,3,31.23213318,
23/03/2017,4,31.22806479,
23/03/2017,5,31.22400598,
23/03/2017,6,31.21995674,
23/03/2017,7,31.21591707,
23/03/2017,8,31.211887,
23/03/2017,9,31.20786651,39.91490486
23/03/2017,10,31.20385561,39.90463789
23/03/2017,11,31.19985432,39.89436718
23/03/2017,12,31.19586262,39.88409273
23/03/2017,13,31.19188054,39.87381452
23/03/2017,14,31.18790807,39.86353255
23/03/2017,15,31.18394522,39.85324684
23/03/2017,16,31.17999199,39.84295736
23/03/2017,17,31.17604839,39.83266413
23/03/2017,18,31.17211443,39.82236714
23/03/2017,19,31.1681901,39.81206638
23/03/2017,20,31.16427542,39.80176186
23/03/2017,21,31.16037038,
23/03/2017,22,31.156475,
23/03/2017,23,31.15258927,
23/03/2017,24,31.14871321,
24/03/2017,1,31.14484682,
24/03/2017,2,31.1409901,
24/03/2017,3,31.13714306,
24/03/2017,4,31.1333057,
24/03/2017,5,31.12947803,
24/03/2017,6,31.12566005,
24/03/2017,7,31.12185177,
24/03/2017,8,31.11805319,
24/03/2017,9,31.11426432,39.66745965
24/03/2017,10,31.11048516,39.65710223
24/03/2017,11,31.10671572,39.64674101
24/03/2017,12,31.102956,39.63637599
24/03/2017,13,31.09920601,39.62600718
24/03/2017,14,31.09546575,39.61563457
24/03/2017,15,31.09173523,39.60525816
24/03/2017,16,31.08801445,39.59487794
24/03/2017,17,31.08430341,39.58449392
24/03/2017,18,31.08060213,39.5741061
24/03/2017,19,31.07691061,39.56371446
24/03/2017,20,31.07322885,39.55331901
24/03/2017,21,31.06955686,
24/03/2017,22,31.06589464,
24/03/2017,23,31.06224219,
24/03/2017,24,31.05859953,
25/03/2017,1,31.05496665,
25/03/2017,2,31.05134357,
25/03/2017,3,31.04773028,
25/03/2017,4,31.0441268,
25/03/2017,5,31.04053312,
25/03/2017,6,31.03694926,
25/03/2017,7,31.03337521,
25/03/2017,8,31.02981098,
25/03/2017,9,31.02625658,
25/03/2017,10,31.02271201,
25/03/2017,11,31.01917728,
25/03/2017,12,31.01565239,
25/03/2017,13,31.01213735,
25/03/2017,14,31.00863215,
25/03/2017,15,31.00513682,
25/03/2017,16,31.00165135,
25/03/2017,17,30.99817574,
25/03/2017,18,30.99471001,
25/03/2017,19,30.99125415,
25/03/2017,20,30.98780817,
25/03/2017,21,30.98437208,
25/03/2017,22,30.98094588,
25/03/2017,23,30.97752958,
25/03/2017,24,30.97412318,
26/03/2017,1,30.97072669,
26/03/2017,2,30.96734011,
26/03/2017,4,30.96396344,
26/03/2017,5,30.9605967,
26/03/2017,6,30.95723988,
26/03/2017,7,30.953893,
26/03/2017,8,30.95055605,
26/03/2017,9,30.94722905,
26/03/2017,10,30.94391199,
26/03/2017,11,30.94060488,
26/03/2017,12,30.93730773,
26/03/2017,13,30.93402054,
26/03/2017,14,30.93074332,
26/03/2017,15,30.92747607,
26/03/2017,16,30.92421879,
26/03/2017,17,30.9209715,
26/03/2017,18,30.9177342,
26/03/2017,19,30.91450688,
26/03/2017,20,30.91128957,
26/03/2017,21,30.90808225,
26/03/2017,22,30.90488495,
26/03/2017,23,30.90169765,
26/03/2017,24,30.89852037,
27/03/2017,1,30.89535312,
27/03/2017,2,30.89219589,
27/03/2017,3,30.88904869,
27/03/2017,4,30.88591153,
27/03/2017,5,30.88278442,
27/03/2017,6,30.87966735,
27/03/2017,7,30.87656033,
27/03/2017,8,30.87346337,
27/03/2017,9,30.87037647,38.92254473
27/03/2017,10,30.86729964,38.91191313
27/03/2017,11,30.86423288,38.90127761
27/03/2017,12,30.8611762,38.89063815
27/03/2017,13,30.8581296,38.87999475
27/03/2017,14,30.85509309,38.86934742
27/03/2017,15,30.85206668,38.85869614
27/03/2017,16,30.84905035,38.84804093
27/03/2017,17,30.84604414,38.83738177
27/03/2017,18,30.84304803,38.82671866
27/03/2017,19,30.84006203,38.81605161
27/03/2017,20,30.83708615,38.8053806
27/03/2017,21,30.8341204,
27/03/2017,22,30.83116477,
27/03/2017,23,30.82821927,
27/03/2017,24,30.82528392,
28/03/2017,1,30.8223587,
28/03/2017,2,30.81944364,
28/03/2017,3,30.81653873,
28/03/2017,4,30.81364397,
28/03/2017,5,30.81075939,
28/03/2017,6,30.80788496,
28/03/2017,7,30.80502072,
28/03/2017,8,30.80216665,
28/03/2017,9,30.79932276,38.66629724
28/03/2017,10,30.79648907,38.65557073
28/03/2017,11,30.79366556,38.64484025
28/03/2017,12,30.79085226,38.63410578
28/03/2017,13,30.78804916,38.62336733
28/03/2017,14,30.78525627,38.61262489
28/03/2017,15,30.78247359,38.60187847
28/03/2017,16,30.77970114,38.59112806
28/03/2017,17,30.7769389,38.58037365
28/03/2017,18,30.7741869,38.56961525
28/03/2017,19,30.77144513,38.55885286
28/03/2017,20,30.7687136,38.54808647
28/03/2017,21,30.76599232,
28/03/2017,22,30.76328128,
28/03/2017,23,30.7605805,
28/03/2017,24,30.75788998,
29/03/2017,1,30.75520973,
29/03/2017,2,30.75253975,
29/03/2017,3,30.74988004,
29/03/2017,4,30.74723061,
29/03/2017,5,30.74459146,
29/03/2017,6,30.74196261,
29/03/2017,7,30.73934405,
29/03/2017,8,30.7367358,
29/03/2017,9,30.73413785,38.40775875
29/03/2017,10,30.73155021,38.39693619
29/03/2017,11,30.72897288,38.3861096
29/03/2017,12,30.72640588,38.37527898
29/03/2017,13,30.7238492,38.36444434
29/03/2017,14,30.72130286,38.35360565
29/03/2017,15,30.71876685,38.34276294
29/03/2017,16,30.71624118,38.33191619
29/03/2017,17,30.71372586,38.32106539
29/03/2017,18,30.7112209,38.31021056
29/03/2017,19,30.70872628,38.29935169
29/03/2017,20,30.70624204,38.28848876
29/03/2017,21,30.70376815,
29/03/2017,22,30.70130464,
29/03/2017,23,30.69885151,
29/03/2017,24,30.69640876,
30/03/2017,1,30.6939764,
30/03/2017,2,30.69155443,
30/03/2017,3,30.68914286,
30/03/2017,4,30.68674169,
30/03/2017,5,30.68435093,
30/03/2017,6,30.68197058,
30/03/2017,7,30.67960065,
30/03/2017,8,30.67724115,
30/03/2017,9,30.67489207,38.14690178
30/03/2017,10,30.67255343,38.13598202
30/03/2017,11,30.67022522,38.12505819
30/03/2017,12,30.66790746,38.11413027
30/03/2017,13,30.66560015,38.10319828
30/03/2017,14,30.6633033,38.09226221
30/03/2017,15,30.6610169,38.08132205
30/03/2017,16,30.65874097,38.07037781
30/03/2017,17,30.65647551,38.05942948
30/03/2017,18,30.65422052,38.04847706
30/03/2017,19,30.65197601,38.03752055
30/03/2017,20,30.64974199,38.02655995
30/03/2017,21,30.64751846,
30/03/2017,22,30.64530542,
30/03/2017,23,30.64310288,
30/03/2017,24,30.64091085,
31/03/2017,1,30.63872933,
31/03/2017,2,30.63655833,
31/03/2017,3,30.63439785,
31/03/2017,4,30.6322479,
31/03/2017,5,30.63010847,
31/03/2017,6,30.62797958,
31/03/2017,7,30.62586124,
31/03/2017,8,30.62375344,
31/03/2017,9,30.6216562,37.88369873
31/03/2017,10,30.61956951,37.87268061
31/03/2017,11,30.61749338,37.86165837
31/03/2017,12,30.61542782,37.850632
31/03/2017,13,30.61337284,37.83960151
31/03/2017,14,30.61132843,37.82856689
31/03/2017,15,30.60929461,37.81752813
31/03/2017,16,30.60727137,37.80648525
31/03/2017,17,30.60525873,37.79543822
31/03/2017,18,30.60325669,37.78438706
31/03/2017,19,30.60126525,37.77333176
31/03/2017,20,30.59928442,37.76227232
31/03/2017,21,30.5973142,
31/03/2017,22,30.5953546,
31/03/2017,23,30.59340563,
31/03/2017,24,30.59146729,
01/04/2017,1,30.58953711,
01/04/2017,2,30.58760519,
01/04/2017,3,30.58566907,
01/04/2017,4,30.58372873,
01/04/2017,5,30.58178417,
01/04/2017,6,30.5798354,
01/04/2017,7,30.57788241,
01/04/2017,8,30.5759252,
01/04/2017,9,30.57396377,
01/04/2017,10,30.57199811,
01/04/2017,11,30.57002823,
01/04/2017,12,30.56805412,
01/04/2017,13,30.56607577,
01/04/2017,14,30.56409319,
01/04/2017,15,30.56210638,
01/04/2017,16,30.56011533,
01/04/2017,17,30.55812004,
01/04/2017,18,30.55612051,
01/04/2017,19,30.55411674,
01/04/2017,20,30.55210872,
01/04/2017,21,30.55009645,
01/04/2017,22,30.54807994,
01/04/2017,23,30.54605917,
01/04/2017,24,30.54403415,
02/04/2017,1,30.54200487,
02/04/2017,2,30.53997133,
02/04/2017,3,30.53793354,
02/04/2017,4,30.53589148,
02/04/2017,5,30.53384516,
02/04/2017,6,30.53179457,
02/04/2017,7,30.52973972,
02/04/2017,8,30.52768059,
02/04/2017,9,30.5256172,
02/04/2017,10,30.52354953,
02/04/2017,11,30.52147758,
02/04/2017,12,30.51940135,
02/04/2017,13,30.51732084,
02/04/2017,14,30.51523605,
02/04/2017,15,30.51314698,
02/04/2017,16,30.51105362,
02/04/2017,17,30.50895597,
02/04/2017,18,30.50685403,
02/04/2017,19,30.50474779,
02/04/2017,20,30.50263727,
02/04/2017,21,30.50052244,
02/04/2017,22,30.49840332,
02/04/2017,23,30.49627989,
02/04/2017,24,30.49415216,
03/04/2017,1,30.49202013,
03/04/2017,2,30.48988378,
03/04/2017,3,30.48774313,
03/04/2017,4,30.48559817,
03/04/2017,5,30.48344889,
03/04/2017,6,30.4812953,
03/04/2017,7,30.47913739,
03/04/2017,8,30.47697516,
03/04/2017,9,30.47480861,37.10242907
03/04/2017,10,30.47263773,37.09192314
03/04/2017,11,30.47046253,37.08142743
03/04/2017,12,30.468283,37.07094194
03/04/2017,13,30.46609913,37.06046667
03/04/2017,14,30.46391094,37.05000164
03/04/2017,15,30.46171841,37.03954684
03/04/2017,16,30.45952155,37.02910229
03/04/2017,17,30.45732035,37.01866797
03/04/2017,18,30.4551148,37.00824391
03/04/2017,19,30.45290492,36.99783011
03/04/2017,20,30.45069068,36.98742657
03/04/2017,21,30.44847211,
03/04/2017,22,30.44624918,
03/04/2017,23,30.4440219,
03/04/2017,24,30.44179027,
04/04/2017,1,30.43955428,
04/04/2017,2,30.43731394,
04/04/2017,3,30.43506923,
04/04/2017,4,30.43282017,
04/04/2017,5,30.43056674,
04/04/2017,6,30.42830894,
04/04/2017,7,30.42604678,
04/04/2017,8,30.42378025,
04/04/2017,9,30.42150934,36.85311645
04/04/2017,10,30.41923406,36.84285707
04/04/2017,11,30.41695441,36.83260802
04/04/2017,12,30.41467038,36.82236932
04/04/2017,13,30.41238196,36.81214096
04/04/2017,14,30.41008917,36.80192295
04/04/2017,15,30.40779199,36.79171529
04/04/2017,16,30.40549042,36.78151799
04/04/2017,17,30.40318446,36.77133106
04/04/2017,18,30.40087412,36.76115449
04/04/2017,19,30.39855938,36.7509883
04/04/2017,20,30.39624024,36.74083249
04/04/2017,21,30.39391671,
04/04/2017,22,30.39158878,
04/04/2017,23,30.38925645,
04/04/2017,24,30.38691971,
05/04/2017,1,30.38457857,
05/04/2017,2,30.38223302,
05/04/2017,3,30.37988307,
05/04/2017,4,30.37752869,
05/04/2017,5,30.37516991,
05/04/2017,6,30.37280671,
05/04/2017,7,30.37043909,
05/04/2017,8,30.36806705,
05/04/2017,9,30.36569059,36.60975367
05/04/2017,10,30.36330971,36.59974369
05/04/2017,11,30.3609244,36.58974416
05/04/2017,12,30.35853466,36.57975508
05/04/2017,13,30.35614049,36.56977647
05/04/2017,14,30.35374188,36.55980833
05/04/2017,15,30.35133884,36.54985066
05/04/2017,16,30.34893137,36.53990347
05/04/2017,17,30.34651945,36.52996676
05/04/2017,18,30.3441031,36.52004054
05/04/2017,19,30.3416823,36.51012481
05/04/2017,20,30.33925705,36.50021958
05/04/2017,21,30.33682736,
05/04/2017,22,30.33439322,
05/04/2017,23,30.33195462,
05/04/2017,24,30.32951158,
06/04/2017,1,30.32706407,
06/04/2017,2,30.32461211,
06/04/2017,3,30.32215569,
06/04/2017,4,30.3196948,
06/04/2017,5,30.31722945,
06/04/2017,6,30.31475964,
06/04/2017,7,30.31228535,
06/04/2017,8,30.3098066,
06/04/2017,9,30.30732337,36.3724092
06/04/2017,10,30.30483567,36.36265146
06/04/2017,11,30.30234349,36.3529043
06/04/2017,12,30.29984683,36.34316772
06/04/2017,13,30.29734569,36.33344172
06/04/2017,14,30.29484007,36.32372631
06/04/2017,15,30.29232996,36.31402149
06/04/2017,16,30.28981536,36.30432727
06/04/2017,17,30.28729627,36.29464366
06/04/2017,18,30.28477269,36.28497065
06/04/2017,19,30.28224462,36.27530825
06/04/2017,20,30.27971205,36.26565647
06/04/2017,21,30.27717498,
06/04/2017,22,30.27463341,
06/04/2017,23,30.27208734,
06/04/2017,24,30.26953677,
07/04/2017,1,30.26698169,
07/04/2017,2,30.26442209,
07/04/2017,3,30.26185799,
07/04/2017,4,30.25928938,
07/04/2017,5,30.25671625,
07/04/2017,6,30.2541386,
07/04/2017,7,30.25155643,
07/04/2017,8,30.24896974,
07/04/2017,9,30.24637853,36.14115185
07/04/2017,10,30.24378279,36.13164925
07/04/2017,11,30.24118252,36.12215734
07/04/2017,12,30.23857773,36.11267613
07/04/2017,13,30.2359684,36.10320562
07/04/2017,14,30.23335453,36.09374582
07/04/2017,15,30.23073613,36.08429673
07/04/2017,16,30.2281132,36.07485836
07/04/2017,17,30.22548572,36.06543072
07/04/2017,18,30.22285369,36.0560138
07/04/2017,19,30.22021713,36.04660762
07/04/2017,20,30.21757601,36.03721217
07/04/2017,21,30.21493035,
07/04/2017,22,30.21228013,
07/04/2017,23,30.20962536,
07/04/2017,24,30.20696604,
08/04/2017,1,30.20430215,
08/04/2017,2,30.20163371,
08/04/2017,3,30.19896071,
08/04/2017,4,30.19628314,
08/04/2017,5,30.193601,
08/04/2017,6,30.1909143,
08/04/2017,7,30.18822302,
08/04/2017,8,30.18552718,
08/04/2017,9,30.18282675,
08/04/2017,10,30.18012175,
08/04/2017,11,30.17741217,
08/04/2017,12,30.17469801,
08/04/2017,13,30.17197927,
08/04/2017,14,30.16925594,
08/04/2017,15,30.16652802,
08/04/2017,16,30.16379552,
08/04/2017,17,30.16105842,
08/04/2017,18,30.15831672,
08/04/2017,19,30.15557043,
08/04/2017,20,30.15281955,
08/04/2017,21,30.15006406,
08/04/2017,22,30.14730396,
08/04/2017,23,30.14453927,
08/04/2017,24,30.14176996,
09/04/2017,1,30.13899605,
09/04/2017,2,30.13621753,
09/04/2017,3,30.13343439,
09/04/2017,4,30.13064664,
09/04/2017,5,30.12785426,
09/04/2017,6,30.12505727,
09/04/2017,7,30.12225566,
09/04/2017,8,30.11944942,
09/04/2017,9,30.11663856,
09/04/2017,10,30.11382307,
09/04/2017,11,30.11100294,
09/04/2017,12,30.10817819,
09/04/2017,13,30.1053488,
09/04/2017,14,30.10251477,
09/04/2017,15,30.0996761,
09/04/2017,16,30.09683279,
09/04/2017,17,30.09398484,
09/04/2017,18,30.09113224,
09/04/2017,19,30.08827499,
09/04/2017,20,30.0854131,
09/04/2017,21,30.08254655,
09/04/2017,22,30.07967534,
09/04/2017,23,30.07679948,
09/04/2017,24,30.07391897,
10/04/2017,1,30.07103379,
10/04/2017,2,30.06814394,
10/04/2017,3,30.06524944,
10/04/2017,4,30.06235026,
10/04/2017,5,30.05944642,
10/04/2017,6,30.0565379,
10/04/2017,7,30.05362471,
10/04/2017,8,30.05070685,
10/04/2017,9,30.0477843,35.48459684
10/04/2017,10,30.04485708,35.47587705
10/04/2017,11,30.04192517,35.46716832
10/04/2017,12,30.03898858,35.45847065
10/04/2017,13,30.0360473,35.44978405
10/04/2017,14,30.03310133,35.44110852
10/04/2017,15,30.03015067,35.43244408
10/04/2017,16,30.02719532,35.42379071
10/04/2017,17,30.02423528,35.41514843
10/04/2017,18,30.02127053,35.40651725
10/04/2017,19,30.01830109,35.39789717
10/04/2017,20,30.01532694,35.38928818
10/04/2017,21,30.01234809,
10/04/2017,22,30.00936453,
10/04/2017,23,30.00637627,
10/04/2017,24,30.00338329,
11/04/2017,1,30.0003856,
11/04/2017,2,29.9973832,
11/04/2017,3,29.99437608,
11/04/2017,4,29.99136424,
11/04/2017,5,29.98834767,
11/04/2017,6,29.98532639,
11/04/2017,7,29.98230038,
11/04/2017,8,29.97926964,
11/04/2017,9,29.97623417,35.27838422
11/04/2017,10,29.97319397,35.26993123
11/04/2017,11,29.97014903,35.26148942
11/04/2017,12,29.96709936,35.2530588
11/04/2017,13,29.96404495,35.24463937
11/04/2017,14,29.96098579,35.23623113
11/04/2017,15,29.9579219,35.2278341
11/04/2017,16,29.95485325,35.21944827
11/04/2017,17,29.95177986,35.21107365
11/04/2017,18,29.94870173,35.20271025
11/04/2017,19,29.94561883,35.19435808
11/04/2017,20,29.94253119,35.18601713
11/04/2017,21,29.93943879,
11/04/2017,22,29.93634163,
11/04/2017,23,29.93323971,
11/04/2017,24,29.93013302,
12/04/2017,1,29.92702157,
12/04/2017,2,29.92390536,
12/04/2017,3,29.92078437,
12/04/2017,4,29.91765862,
12/04/2017,5,29.91452809,
12/04/2017,6,29.91139278,
12/04/2017,7,29.9082527,
12/04/2017,8,29.90510783,
12/04/2017,9,29.90195818,35.07860878
12/04/2017,10,29.89880375,35.07042555
12/04/2017,11,29.89564453,35.06225362
12/04/2017,12,29.89248052,35.05409301
12/04/2017,13,29.88931172,35.0459437
12/04/2017,14,29.88613813,35.03780572
12/04/2017,15,29.88295974,35.02967907
12/04/2017,16,29.87977656,35.02156374
12/04/2017,17,29.87658857,35.01345975
12/04/2017,18,29.87339578,35.0053671
12/04/2017,19,29.87019819,34.99728579
12/04/2017,20,29.86699579,34.98921584
12/04/2017,21,29.86378858,
12/04/2017,22,29.86057656,
12/04/2017,23,29.85735973,
12/04/2017,24,29.85413808,
13/04/2017,1,29.85091162,
13/04/2017,2,29.84768033,
13/04/2017,3,29.84444423,
13/04/2017,4,29.84120329,
13/04/2017,5,29.83795754,
13/04/2017,6,29.83470695,
13/04/2017,7,29.83145153,
13/04/2017,8,29.82819128,
13/04/2017,9,29.8249262,34.88534172
13/04/2017,10,29.82165628,34.87743122
13/04/2017,11,29.81838152,34.86953215
13/04/2017,12,29.81510191,34.86164452
13/04/2017,13,29.81181747,34.85376832
13/04/2017,14,29.80852817,34.84590357
13/04/2017,15,29.80523403,34.83805026
13/04/2017,16,29.80193504,34.83020842
13/04/2017,17,29.79863119,34.82237803
13/04/2017,18,29.79532249,34.81455911
13/04/2017,19,29.79200894,34.80675165
13/04/2017,20,29.78869052,34.79895568
13/04/2017,21,29.78536724,
13/04/2017,22,29.7820391,
13/04/2017,23,29.7787061,
13/04/2017,24,29.77536822,
14/04/2017,1,29.77202547,
14/04/2017,2,29.76867786,
14/04/2017,3,29.76532536,
14/04/2017,4,29.76196799,
14/04/2017,5,29.75860574,
14/04/2017,6,29.75523861,
14/04/2017,7,29.7518666,
14/04/2017,8,29.7484897,
14/04/2017,9,29.74510791,34.6986546
14/04/2017,10,29.74172123,34.69101983
